[55455],0.011112353304266794
[55831],0.014081440970829404
[55351, 55831],0.01055178901803362
[55551, 55831],0.010272194422521391
[55831, 55875],0.013256019436301315
[55831, 55891],0.011849828979065469
[55291, 55831],0.010701773290349352
[55295, 55831],0.012110612854677938
[55315, 55831],0.013918752220113139
[56765],0.010869383086627746
[56761, 56765],0.010066304560625612
[55319, 56765],0.010145369064418697
[55327],0.02147940028983841
[55327, 55351],0.02752632425803047
[55267, 55287, 55319],0.015537902837567246
[55267, 55283, 55287],0.011644452881223717
[55267, 55287, 55295],0.012149213253714871
[55267, 55287, 55351],0.011299447263145706
[55287, 55351],0.02752632425803047
[55287, 55315, 55351],0.012169043171072747
[55287, 55335, 55351],0.010865055679558991
[55287, 55319, 55351],0.016961408732382218
[55287, 55295, 55351],0.014336336599476892
[55287, 55315],0.022190972204216643
[55287, 55295, 55315],0.014139241356429145
[55287, 55315, 55319],0.01573903219849541
[55287, 55295],0.016714296875996477
[55287, 55295, 55335],0.013646232799600195
[55287, 55291, 55295],0.01486647040362464
[55287, 55295, 55319],0.015270357425568239
[55283, 55287, 55295],0.010236981238738709
[55287, 55335],0.013646232799600195
[55287, 55323, 55335],0.013646232799600195
[55287, 55315, 55335],0.01290707109051668
[55287, 55319, 55335],0.01019396857657353
[55287, 55319],0.024621708097075364
[55283, 55287, 55319],0.01029417449998819
[55283, 55287],0.020737158965160103
[55283, 55287, 55315],0.01136409102938213
[55283, 55287, 55291],0.010011277590652248
[55287, 55367],0.012518208239441013
[55287, 55387],0.016959624498871197
[55287, 253633],0.011777110718826027
[55287, 55347],0.013689840988845986
[55287, 305417],0.014539835034545973
[55323],0.03306165004723148
[55267, 55323],0.037951123831856094
[55267, 55323, 55351],0.01650986347018287
[55267, 55315, 55323],0.022190972204216643
[55267, 55271, 55323],0.02032686152665561
[55267, 55291, 55323],0.012880371104681968
[55267, 55319, 55323],0.02402895697595548
[55267, 55283, 55323],0.015950429110986673
[55267, 55295, 55323],0.016551195508796926
[55267, 55323, 55335],0.01291757899592223
[55267, 55323, 55367],0.011464581076318283
[55267, 55323, 253633],0.010415860152698452
[55323, 56761],0.018405561022180522
[55323, 56769],0.017902784875873837
[55315, 55323],0.022190972204216643
[55315, 55323, 55351],0.022190972204216643
[55271, 55315, 55323],0.015797312924630127
[55315, 55319, 55323],0.022190972204216643
[55315, 55323, 55335],0.013646232799600195
[55295, 55315, 55323],0.02214135187462947
[55291, 55315, 55323],0.02044195568741486
[55271, 55323],0.029941410756694146
[55271, 55323, 55351],0.013965349870916154
[55271, 55319, 55323],0.02544017773040534
[55271, 55295, 55323],0.017583490205326378
[55271, 55291, 55323],0.01505158614192117
[55323, 55351],0.02752632425803047
[55291, 55323, 55351],0.01463203877167442
[55323, 55335, 55351],0.013646232799600195
[55319, 55323, 55351],0.02238078765173201
[55295, 55323, 55351],0.015652813663232457
[55323, 55543],0.011526404043263107
[55323, 55555],0.010013545777476294
[55283, 55323],0.020737158965160103
[55283, 55315, 55323],0.012914360748988543
[55323, 55335],0.013646232799600195
[55295, 55323, 55335],0.013646232799600195
[55319, 55323, 55335],0.013646232799600195
[55291, 55323],0.023583081895478496
[55283, 55291, 55323],0.014974074371910851
[55291, 55295, 55323],0.013168866751665493
[55291, 55319, 55323],0.023583081895478496
[55291, 55323, 55335],0.011138872572485383
[55319, 55323],0.024621708097075364
[55283, 55319, 55323],0.010169520147941194
[55295, 55319, 55323],0.024621708097075364
[55295, 55323],0.016714296875996477
[55283, 55295, 55323],0.01823405552506506
[55323, 55551],0.012111585011565692
[55323, 55871],0.010195140851946304
[55323, 55831],0.013179609274984051
[55323, 55367],0.012518208239441013
[55323, 55559],0.013711529543999531
[55323, 55387],0.016959624498871197
[55323, 56057],0.01025139259195567
[55323, 253633],0.011777110718826027
[55323, 55347],0.013689840988845986
[55323, 305417],0.014539835034545973
[55295],0.016714296875996477
[55287, 55295, 55367],0.01003416581389762
[55295, 55323, 55367],0.011999535556995896
[55267, 55295],0.037951123831856094
[55267, 55271, 55295],0.013485627077753557
[55267, 55295, 55315],0.01834598076208813
[55267, 55291, 55295],0.018901947495658513
[55267, 55295, 55351],0.011534357009489507
[55267, 55295, 55319],0.01745893388658292
[55267, 55295, 55335],0.010260410225265219
[55283, 55295],0.020737158965160103
[55283, 55295, 55315],0.016334187651218746
[55271, 55295],0.029941410756694146
[55271, 55295, 55319],0.018312282323663973
[55271, 55295, 55315],0.013702345276941976
[55271, 55291, 55295],0.015892586426933013
[55271, 55295, 55367],0.010665769197558229
[55295, 55351],0.02752632425803047
[55295, 55315, 55351],0.01410908599511851
[55295, 55319, 55351],0.01843288178581017
[55291, 55295],0.023583081895478496
[55291, 55295, 55315],0.019850508403882278
[55291, 55295, 55351],0.010822045406684236
[55291, 55295, 55319],0.023583081895478496
[55283, 55291, 55295],0.013521369208975734
[55291, 55295, 55367],0.011403514311397746
[55295, 55559],0.013711529543999531
[55295, 55551],0.012019017428421706
[55295, 55543],0.014300959582760281
[55295, 55367],0.012518208239441013
[55295, 55335],0.013646232799600195
[55295, 55315, 55335],0.013491746823676232
[55295, 55319, 55335],0.011698173816328882
[55295, 55315],0.022190972204216643
[55295, 55315, 55319],0.022190972204216643
[55295, 55315, 55367],0.011495830248315818
[55295, 55319],0.024621708097075364
[55283, 55295, 55319],0.015188728939091999
[55295, 55319, 55367],0.014081877111275072
[55295, 56769],0.012555701772840596
[55295, 55387],0.016959624498871197
[55295, 55555],0.012903446824166831
[55295, 56057],0.010473296577925695
[55295, 253633],0.011777110718826027
[55295, 55347],0.013689840988845986
[55295, 305417],0.01026452338200341
[222771],0.0119029771279074
[55283],0.020737158965160103
[55267, 55283],0.037951123831856094
[55267, 55283, 55319],0.013611997161492546
[55267, 55283, 55315],0.010082479872886855
[55267, 55283, 55291],0.012081833564312902
[55271, 55283],0.029941410756694146
[55271, 55283, 55323],0.011805998841371085
[55271, 55283, 55315],0.012340270550889086
[55271, 55283, 55319],0.01059664201769622
[55267, 55271, 55283],0.010483703931014736
[55271, 55283, 55291],0.012508306509784958
[55271, 55283, 55295],0.013710475648335451
[55283, 55323, 55351],0.010070589452690406
[55283, 55323, 55367],0.010527394836885053
[55283, 55315],0.022190972204216643
[55283, 55315, 55319],0.010862509036944782
[55283, 55319],0.024621708097075364
[55283, 55291],0.023583081895478496
[55283, 55291, 55319],0.010520200654489746
[55283, 55291, 55315],0.014229649635388203
[55283, 55291, 55351],0.011369319406568577
[55283, 55291, 55367],0.010997627818391446
[55283, 55335],0.013646232799600195
[55283, 55323, 55327],0.013071125897601042
[55283, 55319, 55327],0.010748902408986216
[55283, 55351],0.02752632425803047
[55283, 55295, 55351],0.011638853928782045
[55283, 55287, 55351],0.012562443192462013
[55283, 55319, 55351],0.015147082892526094
[55283, 55315, 55351],0.011624138750767994
[55271, 55283, 55351],0.01300735275791891
[55283, 55367],0.012518208239441013
[55283, 55387],0.016959624498871197
[55283, 55551],0.010023415769749147
[55283, 253633],0.011777110718826027
[55283, 55347],0.013689840988845986
[55283, 305417],0.011061709319991037
[81975],0.013526939924555512
[84731],0.015375997621538733
[88167],0.01333600507760716
[55319],0.024621708097075364
[55319, 55323, 253633],0.012793231084124309
[55319, 55555],0.010926823896047136
[55319, 55559],0.013711529543999531
[55319, 55551],0.015506096293969382
[55319, 55563],0.011452507563177977
[55267, 55319],0.037951123831856094
[55267, 55271, 55319],0.022229840925743045
[55267, 55315, 55319],0.022190972204216643
[55267, 55291, 55319],0.01940739510221432
[55267, 55319, 55351],0.01548587128720725
[55267, 55319, 55335],0.010194059938231791
[55315, 55319],0.022190972204216643
[55271, 55315, 55319],0.01650907216161593
[55315, 55319, 55351],0.01999032419800438
[55291, 55315, 55319],0.018771773945688425
[55319, 55351],0.02752632425803047
[55319, 55335, 55351],0.01199546100084167
[55271, 55319, 55351],0.016554882537708464
[55291, 55319, 55351],0.01367418394864579
[55271, 55319],0.029941410756694146
[55271, 55319, 55335],0.012035465125452232
[55271, 55291, 55319],0.017581090605069925
[55291, 55319],0.023583081895478496
[55319, 55335],0.013646232799600195
[55291, 55319, 55335],0.01707318842891377
[55315, 55319, 55335],0.013288516265726193
[55319, 55543],0.013286644738858967
[55319, 56761],0.020705330547931163
[55319, 55367],0.012518208239441013
[55319, 55387],0.016959624498871197
[55319, 55831],0.010318433922269296
[55319, 55875],0.010504564255735234
[55319, 56769],0.01616964002174145
[55319, 253633],0.011777110718826027
[55319, 55347],0.013689840988845986
[55319, 305417],0.014539835034545973
[55367],0.012518208239441013
[55367, 55387],0.016959624498871197
[55291, 55367],0.023583081895478496
[55271, 55367],0.029941410756694146
[55267, 55367],0.0341728169291771
[55335, 55367],0.013646232799600195
[55315, 55367],0.022190972204216643
[55351, 55367],0.02265917016351776
[55367, 253633],0.011777110718826027
[55367, 305417],0.014326317861302465
[82127],0.01073356764305928
[82719],0.01067226149111689
[55551],0.015098757002165203
[55543, 55551],0.01446980842972677
[55551, 55555],0.014445660660278045
[55551, 55559],0.013711529543999531
[55291, 55551],0.010468399398207895
[55551, 55563],0.011452507563177977
[55551, 56761],0.010679188866949503
[55267, 55551],0.020388431902068724
[55271, 55551],0.015098757002165203
[55351],0.02752632425803047
[55267, 55351],0.037951123831856094
[55267, 55271, 55351],0.016870559464819756
[55267, 55315, 55351],0.015933406797825126
[55267, 55291, 55351],0.011853156381123706
[55271, 55351],0.029941410756694146
[55271, 55315, 55351],0.015301501089486547
[55271, 55295, 55351],0.013686838410404729
[55315, 55351],0.022190972204216643
[55315, 55335, 55351],0.012614547093057728
[55291, 55315, 55351],0.012527601173033354
[55335, 55351],0.013646232799600195
[55291, 55351],0.023583081895478496
[55291, 55335, 55351],0.010132776033450525
[55271, 55291, 55351],0.014036582541476342
[55295, 55335, 55351],0.010555366704943253
[55351, 56761],0.020705330547931163
[55291, 55327, 55351],0.012401472050989506
[55351, 55387],0.016959624498871197
[55351, 55871],0.01189014446367513
[55351, 56057],0.011645545741341334
[55351, 56769],0.01308857365514601
[55351, 253633],0.011777110718826027
[55347, 55351],0.013689840988845986
[55351, 305417],0.014539835034545973
[55267],0.037951123831856094
[55267, 55875],0.013256019436301315
[55267, 55271],0.029941410756694146
[55267, 55271, 55315],0.014970420577087347
[55267, 55271, 55291],0.014565448354647122
[55267, 55271, 55327],0.010840679822457275
[55267, 56761],0.020705330547931163
[55267, 55291, 55327],0.010303902884826972
[55267, 55315],0.022190972204216643
[55267, 55315, 55327],0.010818506319748011
[55267, 55291, 55315],0.018069557042308088
[55267, 55315, 55335],0.011045884611873464
[55267, 55831],0.011139237069594628
[55267, 55291],0.023583081895478496
[55267, 55287, 55291],0.013324846792197437
[55267, 55283, 55295],0.011148297222263497
[55267, 55891],0.010062307299867469
[55267, 56769],0.01823055975157516
[55267, 55843],0.010762747890021036
[55267, 55543],0.01446980842972677
[55267, 55335],0.013646232799600195
[55267, 55335, 55351],0.012784272800893772
[55267, 55287, 55335],0.012710124720325577
[55267, 55555],0.012599532497842172
[55267, 55559],0.01101020620358596
[55267, 55387],0.016959624498871197
[55267, 253633],0.011777110718826027
[55267, 55347],0.013689840988845986
[55267, 305417],0.014410663942559979
[55271],0.029941410756694146
[55271, 55335, 55351],0.010238790477083298
[55271, 56761],0.01232830939052076
[55271, 55291],0.023583081895478496
[55271, 55291, 55315],0.01545405948393926
[55271, 55315],0.022190972204216643
[55271, 55387],0.016959624498871197
[55271, 55543],0.01446980842972677
[55271, 55335],0.013646232799600195
[55271, 55323, 55335],0.01692572302868661
[55271, 55315, 55335],0.011443998728456679
[55271, 55287, 55335],0.011327824152436385
[55271, 55295, 55335],0.011176210331174097
[55271, 56769],0.012993950697527219
[55271, 56057],0.010539710473688717
[55271, 56041],0.010147040643164074
[55271, 253633],0.011777110718826027
[55271, 55347],0.013689840988845986
[55271, 305417],0.014539835034545973
[56561],0.011999988808873
[55315],0.022190972204216643
[55315, 55551],0.014158656345601456
[55315, 56761],0.016593208982229078
[55315, 56769],0.017432483355080394
[55291, 55315, 55327],0.013065084156853988
[55315, 55327, 55335],0.01157032912881845
[55315, 55335],0.013646232799600195
[55291, 55315],0.023583081895478496
[55315, 55563],0.01062608842133929
[55315, 55387],0.016959624498871197
[55315, 55559],0.011704345653810368
[55315, 253633],0.011777110718826027
[55315, 55347],0.013689840988845986
[55315, 305417],0.013380152381416256
[56761],0.020705330547931163
[56761, 56769],0.024913574677882945
[55327, 56761],0.01357980080923412
[55875],0.013256019436301315
[55871, 55875],0.01412573952434588
[55843, 55875],0.01130755415134164
[55875, 56769],0.011333545532936501
[56041],0.011709017462434272
[56041, 56057],0.010720465798946116
[55871],0.01412573952434588
[55267, 55871],0.01094079747988641
[55843, 55871],0.01130755415134164
[55871, 56769],0.010818339268930555
[55319, 55871],0.01278672506453341
[55291],0.023583081895478496
[55291, 55387],0.016959624498871197
[55291, 55323, 253633],0.011906910153925677
[55287, 55291, 55335],0.01338338310461266
[55291, 55335],0.013646232799600195
[55291, 55315, 55335],0.010980980208222848
[55291, 55295, 55335],0.01087162804741498
[55291, 56769],0.0157210076601161
[55291, 56761],0.012071153140323088
[55271, 55291, 55327],0.010256037630635984
[55291, 55327, 55335],0.010325639822604296
[55291, 253633],0.011777110718826027
[55291, 55347],0.013689840988845986
[55291, 305417],0.011601270070183307
[222679],0.01104647750275074
[55971],0.011104648882117084
[55843],0.01130755415134164
[55831, 55843],0.01130755415134164
[55323, 55843],0.010237647454201611
[55319, 55843],0.01130755415134164
[56769],0.028983526067654287
[56765, 56769],0.012976962789472803
[55555],0.014445660660278045
[55555, 55563],0.011452507563177977
[55543, 55555],0.01446980842972677
[55555, 55559],0.013711529543999531
[55551, 55555, 55559],0.011651582541486384
[55539],0.01124293546235735
[203729],0.019214198530895253
[82619],0.014018146177554907
[239699],0.0158495409694773
[55783],0.018390100948452996
[55543],0.01446980842972677
[55543, 55563],0.011452507563177977
[55543, 55559],0.013711529543999531
[55543, 56769],0.010038907320295866
[55351, 55543],0.011869929570556997
[55315, 55543],0.010923151611829334
[55475],0.014324263308331142
[87055],0.015171186968239058
[56633],0.012914783878350818
[89317],0.012528840969550531
[222439],0.011981343516635184
[55535],0.01135128177493533
[55535, 55539],0.012461417746370464
[55891],0.012153036716020481
[55563],0.011452507563177977
[55559, 55563],0.013711529543999531
[55323, 55563],0.011452507563177977
[55267, 55563],0.011452507563177977
[55451],0.013148828644418228
[82939],0.013135700390329855
[88259],0.03531992701591376
[78719],0.01827356500733588
[55559],0.013711529543999531
[55351, 55559],0.010115054358832861
[55543, 55551, 55559],0.011167903810308617
[55271, 55559],0.011471894365812195
[55959],0.010267820211324585
[222659],0.01014483499325533
[56061],0.012161474412772415
[56057, 56061],0.015309297493551708
[56057],0.016035983491070327
[55267, 56057],0.011881943303659423
[86055],0.010199802942783404
[89725],0.01295909336483535
[55387],0.016959624498871197
[55387, 253633],0.011777110718826027
[55347, 55387],0.013689840988845986
[55387, 305417],0.013058254002082957
[55335],0.013646232799600195
[85019],0.011840984392656555
[55643],0.01818746367645872
[81199],0.010241361355385123
[55763],0.015250582500902613
[88751],0.010118547786279726
[88539],0.01099466523462532
[83331],0.016533461122079186
[83087],0.010668464169303954
[83383],0.017285961042104506
[81663],0.013018297017832999
[55423],0.010301797218525555
[78407],0.010019542113861447
[83943],0.014521325123895498
[79511],0.010343171438520886
[55655],0.01575716739289512
[83631],0.01466793388684063
[83803],0.01194296594190777
[88563],0.01625352778031248
[84607],0.01776630212233842
[56105],0.01055119702151584
[84939],0.012269391689314771
[223003],0.01187886031954145
[82975],0.01140229276170151
[87083],0.011865905451751965
[82359],0.011556935787186251
[80895],0.013672479979727748
[80815],0.010151979875170143
[89297],0.01810432104495492
[83051],0.015029801814900887
[79463],0.012410618496263019
[79419],0.010356236729215065
[85227],0.012823714256978097
[84979],0.015599134715393936
[85583],0.0122424038378388
[86935],0.016575444379323442
[79627],0.012115780826502288
[244239],0.010155799936524993
[228875],0.010027667413435545
[244211],0.01275782938558829
[87507],0.013565721747721934
[56261],0.01041852511177767
[85719],0.010294318456279443
[84339],0.011581908691349807
[79659],0.012220227105319
[250459],0.010512803629273842
[253585],0.011652566416776013
[253633],0.011777110718826027
[253633, 305417],0.014539835034545973
[55347],0.013689840988845986
[55315, 55323, 55347],0.0104633985083997
[55291, 55323, 55347],0.01016378457908454
[55295, 55323, 55347],0.0101292453781056
[55323, 55347, 55351],0.011019303829771709
[55267, 55323, 55347],0.011504691046539476
[55319, 55323, 55347],0.012052799390317842
[55347, 55367],0.013689840988845986
[55291, 55315, 55347],0.012150260233809303
[55335, 55347],0.010049907300973267
[55347, 253633],0.013689840988845986
[285293],0.01115857839458764
[288815],0.012664065687313823
[285569],0.010242933457623364
[272147],0.01420806027526969
[271547],0.011614504238912969
[314175],0.018772904938493484
[306245],0.014319076463175665
[305417],0.014539835034545973
[55347, 305417],0.01006266368777766
[305821],0.013861525199777644
[305781],0.014267803927047549
[306017],0.011970517037582867
[306121],0.015380286850048764
[329845],0.011048470716795648
