[55831],0.013063171715237689
[55831, 55867],0.010190248160237574
[55831, 55887],0.012369611577477065
[55831, 55875],0.014672530399288262
[55831, 55859],0.012695527402322247
[55267, 55831],0.01145842580254869
[55319, 55831],0.01090657788438284
[55831, 285525],0.010847515830305231
[55403],0.015621026322862601
[55315, 55403],0.010135204716543717
[56765],0.01010952999256024
[55295],0.018696545246031523
[55295, 55323],0.032569397638596155
[55267, 55271, 55283],0.010044861594348538
[55267, 55283, 55291],0.016436686484583282
[55267, 55283, 55319],0.0110420925654349
[55267, 55283, 55315],0.011901481814015583
[55283, 55315],0.026466749359085866
[55283, 55315, 55319],0.013617484763530162
[55283, 55291, 55315],0.013758101363803241
[55271, 55283],0.02306944884303924
[55271, 55283, 55315],0.01299303573714135
[55283, 55343],0.013695205747623274
[55275, 55283],0.012680209555446348
[55283, 55387],0.016310400844400226
[55283, 55367],0.012578324454969635
[55283, 55351],0.021008879740133234
[55267, 55283, 55351],0.01209235675540912
[55283, 55315, 55351],0.013457535539178186
[55283, 55335],0.012658694405828149
[55283, 55323, 55327],0.010284929122221712
[55283, 55319],0.023549531862827003
[55271, 55283, 55319],0.010278538063858946
[55283, 55319, 55351],0.011579449536939618
[55283, 55291, 55319],0.018708418640759252
[55283, 56761],0.013076959284455332
[55283, 55291],0.0213299482693779
[55271, 55283, 55291],0.010489769553766575
[55283, 244119],0.013411887963065324
[84731],0.010261023177513946
[228795],0.011262188064292857
[55343],0.013695205747623274
[55275, 55343],0.012680209555446348
[55291, 55343],0.0213299482693779
[55267, 55343],0.026322664192957767
[55271, 55343],0.02306944884303924
[55343, 55351],0.021008879740133234
[55319, 55343],0.023549531862827003
[55319, 55343, 55351],0.010671832784422835
[55315, 55319, 55343],0.010807026678595953
[55267, 55319, 55343],0.012448685261419349
[55315, 55343],0.026466749359085866
[55315, 55343, 55351],0.012582696088277567
[55335, 55343],0.012658694405828149
[55343, 55379],0.01172225086013662
[55323, 55327, 55343],0.010727843968099752
[55859],0.015422264815491422
[55859, 55875],0.014672530399288262
[55267, 55859],0.012548566894808186
[55843, 55859],0.013576140353374023
[55859, 55867],0.010236623749627779
[55859, 197025],0.011425529569958428
[55319, 55859],0.0116559926945565
[78875],0.012469247438095521
[55319],0.023549531862827003
[55319, 55559],0.010508422773741734
[55319, 55323, 55367],0.01057575146511333
[55267, 55319],0.03784156584985743
[55267, 55315, 55319],0.021385098938922115
[55267, 55271, 55319],0.01656974684166283
[55267, 55319, 55351],0.021008879740133234
[55267, 55291, 55319],0.014510940674483275
[55267, 55319, 55367],0.011762524247368792
[55315, 55319],0.026466749359085866
[55315, 55319, 55351],0.01983909665778379
[55291, 55315, 55319],0.026466749359085866
[55271, 55315, 55319],0.01722625404224379
[55315, 55319, 55335],0.012658694405828149
[55315, 55319, 55387],0.012726642735235525
[55271, 55319],0.02306944884303924
[55271, 55291, 55319],0.014654781834185145
[55271, 55319, 55351],0.011394731223534904
[55319, 55335],0.012658694405828149
[55295, 55319, 55335],0.01250708389119344
[55291, 55319, 55335],0.011536288694023051
[55319, 55351],0.021008879740133234
[55291, 55319],0.0213299482693779
[55291, 55319, 55351],0.014709747186524085
[55319, 56769],0.01586976859742451
[55319, 55387],0.01638224130660939
[55295, 55319, 55387],0.010221148096453143
[55319, 55887],0.011948670621133528
[55275, 55319],0.012680209555446348
[55319, 56761],0.0205511488894934
[55319, 55367],0.012578324454969635
[55315, 55319, 55367],0.010397244182835516
[55291, 55319, 55367],0.010873375709698456
[55271, 55319, 55367],0.01475593264418929
[55319, 55367, 55387],0.010142514065423136
[55319, 244119],0.013411887963065324
[55319, 270057],0.010653430173150812
[55367],0.012578324454969635
[55367, 55379],0.010036356526624466
[55291, 55367],0.0213299482693779
[55271, 55291, 55367],0.012068113076578207
[55283, 55291, 55367],0.011058735864833998
[55271, 55367],0.021962285467887484
[55267, 55271, 55367],0.010599841540634623
[55271, 55367, 55387],0.010103164136900466
[55267, 55367],0.03557449471560994
[55267, 55291, 55367],0.01166031457783671
[55275, 55367],0.012578324454969635
[55367, 55387],0.01638224130660939
[55351, 55367],0.021008879740133234
[55315, 55367],0.026466749359085866
[55267, 55315, 55367],0.010891686168509294
[55315, 55323, 55367],0.01241611727647528
[55315, 55367, 55387],0.012578324454969635
[55291, 55295, 55367],0.012947730175953711
[55291, 55323, 55367],0.010731853119270836
[55267, 55323, 55367],0.011230578922440834
[55335, 55367],0.012578324454969635
[82719],0.01865870490263204
[56761],0.0205511488894934
[55267, 56761],0.02564602583355715
[56761, 56769],0.01586976859742451
[55351, 56761],0.01698549024182305
[55551, 56761],0.010684271306253948
[55291, 56761],0.011787058446473783
[55295, 56761],0.016027410585913622
[55271, 56761],0.010848228707256675
[56057, 56761],0.0106275418127263
[55559, 56761],0.010600969066467191
[55315, 56761],0.018249394789998777
[55335, 56761],0.011253828477242033
[55343, 56761],0.012132165378922755
[55271],0.02306944884303924
[55267, 55271],0.03784156584985743
[55267, 55271, 55291],0.01735472076953333
[55267, 55271, 55315],0.01144915041805393
[55271, 55351],0.021008879740133234
[55267, 55271, 55351],0.016974638559868905
[55271, 55275],0.012680209555446348
[55271, 55323, 55335],0.01171335673003961
[55271, 55291],0.0213299482693779
[55271, 55319, 55335],0.010169121685867094
[55271, 55315],0.026466749359085866
[55271, 55291, 55315],0.017244742275312544
[55271, 55387],0.01638224130660939
[55271, 55335],0.012658694405828149
[55271, 55295, 55335],0.010485129023323622
[55271, 55543],0.01241294777591932
[55271, 55379],0.010036356526624466
[55875],0.014672530399288262
[55875, 197025],0.011425529569958428
[55267, 55875],0.015650534873725492
[55295, 55875],0.01282623331608873
[55843, 55875],0.013576140353374023
[55867, 55875],0.010236623749627779
[55319, 55875],0.011834424688932924
[55875, 285525],0.013350252821478899
[55291],0.0213299482693779
[55271, 55291, 55327],0.01043455660145453
[55291, 55315, 55367],0.010160610455217588
[55267, 55291],0.03784156584985743
[55267, 55291, 55351],0.015173634533697338
[55267, 55291, 55315],0.016958658057677312
[55291, 55315],0.026466749359085866
[55291, 55315, 55351],0.01915067503251449
[55291, 55335],0.012658694405828149
[55275, 55291],0.012680209555446348
[55291, 55351],0.021008879740133234
[55271, 55291, 55351],0.013788092896120244
[55283, 55291, 55351],0.010600535824269956
[55291, 56769],0.012447021261986475
[55267, 55291, 55327],0.012522638945209079
[55291, 55559],0.011901985647639808
[55291, 55387],0.01638224130660939
[55291, 244119],0.013411887963065324
[56023],0.010470101234257827
[222611],0.012133971810136857
[55267],0.03784156584985743
[55267, 55323, 55335],0.011789575520000891
[55267, 55351],0.021008879740133234
[55267, 55315, 55351],0.014604457427477248
[55267, 55315],0.026466749359085866
[55267, 55315, 55387],0.012519498036438072
[55267, 55283, 55327],0.010665223291756494
[55267, 55319, 55335],0.010557899096164065
[55267, 56769],0.013960494456070791
[55267, 55891],0.010407763828816386
[55267, 55887],0.012369611577477065
[55267, 55551],0.015053069255456027
[55267, 55335],0.012658694405828149
[55267, 55559],0.010458825531313786
[55267, 55543],0.010756947394978598
[55267, 55563],0.017516311369420855
[55267, 55387],0.01638224130660939
[55267, 244119],0.013411887963065324
[55267, 270057],0.013694565870032267
[55267, 285525],0.012926726646780433
[197025],0.011425529569958428
[55843, 197025],0.013576140353374023
[55267, 197025],0.011425529569958428
[55319, 197025],0.010229205401008874
[55867, 197025],0.010236623749627779
[55887],0.012369611577477065
[55887, 55891],0.010425405851168608
[55843],0.013576140353374023
[55843, 55867],0.010236623749627779
[55319, 55843],0.010845550004047399
[55831, 55843],0.011232805415732986
[55843, 285525],0.011343013147859399
[56769],0.01586976859742451
[55315, 56769],0.011248203428872604
[55271, 56769],0.011087171551862054
[55327, 56769],0.010497964765250705
[55351, 56769],0.013463332513258996
[55867],0.010236623749627779
[55315],0.026466749359085866
[55315, 55323, 55387],0.013453911150563503
[55315, 55875],0.01393859752631085
[55315, 55859],0.011032559309570885
[55315, 55351],0.021008879740133234
[55271, 55315, 55351],0.019135818798046288
[55315, 55335, 55351],0.011252684176859878
[55291, 55315, 55335],0.011812822411995721
[55315, 55563],0.013817517633269506
[55275, 55315],0.012680209555446348
[55315, 55335],0.012658694405828149
[55315, 55551],0.010798014110136287
[55315, 55379],0.01265833516552109
[55315, 55387],0.01638224130660939
[55315, 244119],0.013411887963065324
[55351],0.021008879740133234
[55267, 55335, 55351],0.010286550106085927
[55283, 55295, 55351],0.010356024772990625
[55271, 55283, 55351],0.012240627255437554
[55319, 55335, 55351],0.010830160471331524
[55275, 55351],0.012680209555446348
[55335, 55351],0.012658694405828149
[55323, 55335, 55351],0.011948063600531343
[55315, 55327, 55351],0.011943157966632187
[55267, 55327, 55351],0.010787331101806784
[55351, 55387],0.01638224130660939
[55351, 56057],0.01122010404069234
[55351, 55859],0.010583033297215072
[55351, 55559],0.010668039928583119
[55351, 244119],0.013411887963065324
[56169],0.01013296633704748
[203729],0.01714249361203265
[55275],0.012680209555446348
[55267, 55275],0.012680209555446348
[55275, 55335],0.012658694405828149
[55275, 55379],0.010036356526624466
[84759],0.013956218494847385
[84759, 84811],0.010829540456474246
[84811],0.011986008947068557
[55543],0.012602393329220628
[55543, 55551],0.015053069255456027
[55543, 55563],0.012602393329220628
[55543, 55559],0.01175618673852886
[55379],0.010036356526624466
[55379, 55387],0.010036356526624466
[55319, 55379],0.010036356526624466
[55283, 55379],0.010036356526624466
[55291, 55379],0.010036356526624466
[55267, 55379],0.010036356526624466
[55335, 55379],0.012658694405828149
[89649],0.014919231037547599
[228951],0.01058287735368681
[56177],0.012615143348975458
[55619],0.01282708822488933
[222439],0.014354929849624961
[83135],0.011323143893397152
[55891],0.010425405851168608
[55831, 55891],0.010425405851168608
[55891, 56761],0.010425405851168608
[55319, 55891],0.010051061251122127
[55271, 55891],0.010425405851168608
[55563],0.014989135902468888
[55551, 55563],0.01405379299152939
[55559, 55563],0.01175618673852886
[88427],0.01617688864853862
[55551],0.015053069255456027
[55551, 55559],0.01175618673852886
[55295, 55551],0.011008881814136038
[55551, 55875],0.011058571499631676
[55559],0.01175618673852886
[55295, 55559],0.01175618673852886
[55323, 55559],0.01175618673852886
[86291],0.016409619656369966
[79071],0.015544674200240829
[222359],0.01079297494868827
[56057],0.0106275418127263
[55319, 56057],0.010260987860013717
[55323, 56057],0.0106275418127263
[89817],0.013845152194091387
[55387],0.01638224130660939
[55267, 55271, 55387],0.011064664055483474
[55387, 56761],0.011801059260482532
[55319, 55323, 55387],0.010309256506781706
[84995],0.033369878640804575
[55335],0.012658694405828149
[55295, 55335, 55351],0.011655443574017203
[55295, 55315, 55335],0.012658694405828149
[55315, 55327, 55335],0.011917556101898626
[55287, 55295, 55335],0.0102525465978136
[55283, 55287, 55335],0.010643246719851635
[55335, 244119],0.013411887963065324
[84719],0.011696377099437482
[198461],0.012264769665271204
[55763],0.014485908839748901
[83151],0.010642544540501526
[229155],0.012491929727826128
[88799],0.011342698783363695
[83895],0.012180197397777665
[83411],0.011877281089871256
[83243],0.011448424854324903
[83535],0.010305485948203536
[55587],0.013094439067716537
[83871],0.010898184234984303
[87543],0.010908474060756838
[55579],0.015282328265679095
[78999],0.020165938910556323
[84421],0.010051347190100826
[55479],0.011773820864257802
[82995],0.010140639546002606
[89237],0.011420631920976077
[83027],0.011824578082109637
[83919],0.010384358249936767
[56141],0.019119184271381706
[89229],0.011893406819250425
[84115],0.01589982075404699
[80375],0.011505409527373011
[88989],0.010338984003458458
[85435],0.010105149094462603
[78023],0.010113400159828388
[88107],0.011658891061189182
[89265],0.013522863886850797
[85507],0.01548195712749853
[89333],0.013102769714878122
[79495],0.013996146229070465
[87439],0.010872769463852565
[80279],0.01271630346236291
[82955],0.010193275538746733
[86371],0.010746773969730773
[84147],0.012134497317052736
[86011],0.01277514896633461
[89497],0.010824051667259804
[244119],0.013411887963065324
[55271, 244119],0.011202338785369912
[55295, 244119],0.013411887963065324
[55315, 55319, 244119],0.011669306622204773
[55343, 244119],0.013411887963065324
[244535],0.01118621932776246
[244531],0.010802302399687574
[244399],0.012921808031824678
[244503],0.012171033161041114
[85943],0.010282374217673898
[79291],0.011867974730613759
[56257],0.010156078634871066
[250475],0.01204924149162354
[250411],0.011333326425050137
[250443],0.016006516610653623
[56573],0.010126506419894354
[87779],0.010021081354378769
[270057],0.013694565870032267
[55291, 270057],0.011462767473495911
[55295, 270057],0.012555146101209091
[55323, 270057],0.011856410486456137
[55283, 270057],0.010416482787398202
[55367, 270057],0.01036656340031665
[271531],0.01271406646980621
[289133],0.010924062853975887
[250375],0.01144063807828235
[285341],0.01264887084984806
[285525],0.013350252821478899
[314925],0.012099261977650703
[306185],0.011722934974406766
[306177],0.011284312381216572
[305825],0.013858313121413345
[314187],0.010292414122783498
[306229],0.01047755811437795
[272159],0.011384181072643686
[306209],0.012625640510921842
[321293],0.010506187762518599
[326079],0.015677635560682468
[88215],0.017087422300823562
